"","sub","ses","run","task","trialindex","IV_cuelevel","IV_stimintensity","RATING_expectation","RATING_outcome"
"6441",40,3,5,"vicarious",1,"high_cue","low_stim",52.4314079711725,21.9295877501754
"6442",40,3,5,"vicarious",2,"high_cue","high_stim",57.3341054698427,62.7899954325983
"6443",40,3,5,"vicarious",3,"high_cue","med_stim",95.3413946743118,18.2142986447466
"6444",40,3,5,"vicarious",4,"low_cue","low_stim",37.6109496698391,18.9432630612515
"6445",40,3,5,"vicarious",5,"high_cue","high_stim",37.4700732223124,42.5104470780009
"6446",40,3,5,"vicarious",6,"high_cue","low_stim",67.2905824841937,19.1601731219813
"6447",40,3,5,"vicarious",7,"low_cue","med_stim",22.4427533652944,29.5454437848755
"6448",40,3,5,"vicarious",8,"low_cue","high_stim",16.0399433060497,61.2796732021305
"6449",40,3,5,"vicarious",9,"low_cue","med_stim",13.9247732204094,42.2428433673439
"6450",40,3,5,"vicarious",10,"low_cue","low_stim",24.6939851280443,63.3313399313117
"6451",40,3,5,"vicarious",11,"high_cue","med_stim",91.610300602499,83.0749182616073
"6452",40,3,5,"vicarious",12,"low_cue","high_stim",55.0841962905906,79.7366571672294
"6453",40,4,1,"vicarious",1,"low_cue","med_stim",23.8925023080266,25.2134958714786
"6454",40,4,1,"vicarious",2,"high_cue","low_stim",94.1512852664217,14.7561525483123
"6455",40,4,1,"vicarious",3,"high_cue","high_stim",58.9564443837118,109.033316410219
"6456",40,4,1,"vicarious",4,"low_cue","med_stim",53.4089117326007,45.164170838717
"6457",40,4,1,"vicarious",5,"high_cue","low_stim",93.0250119075637,87.6531257075127
"6458",40,4,1,"vicarious",6,"low_cue","high_stim",37.6688846137141,116.253099017217
"6459",40,4,1,"vicarious",7,"low_cue","low_stim",39.7760524037316,10.2633428327706
"6460",40,4,1,"vicarious",8,"high_cue","med_stim",69.3903070624679,27.8014587799341
"6461",40,4,1,"vicarious",9,"low_cue","high_stim",31.122470196792,82.5788840674294
"6462",40,4,1,"vicarious",10,"high_cue","med_stim",100.034879226466,136.836844430061
"6463",40,4,1,"vicarious",11,"low_cue","low_stim",38.2614242983919,17.2814983718166
"6464",40,4,1,"vicarious",12,"high_cue","high_stim",26.6696054032015,109.01809183702
"6465",40,4,6,"vicarious",1,"high_cue","low_stim",38.4373014910625,10.4494281577692
"6466",40,4,6,"vicarious",2,"high_cue","low_stim",25.6326524522238,36.3648998459456
"6467",40,4,6,"vicarious",3,"high_cue","med_stim",41.3826668631178,16.7218016263372
"6468",40,4,6,"vicarious",4,"low_cue","med_stim",36.1796204479789,31.3201182226253
"6469",40,4,6,"vicarious",5,"high_cue","high_stim",30.3722863576449,29.5723907608144
"6470",40,4,6,"vicarious",6,"low_cue","high_stim",29.4847105242712,71.0149028495681
"6471",40,4,6,"vicarious",7,"high_cue","high_stim",97.4414054897437,35.8064177513869
"6472",40,4,6,"vicarious",8,"high_cue","med_stim",24.1022345011611,19.8429703734581
"6473",40,4,6,"vicarious",9,"low_cue","low_stim",18.8745497582033,26.6686600686883
"6474",40,4,6,"vicarious",10,"low_cue","high_stim",20.5560452195835,91.8855997707797
"6475",40,4,6,"vicarious",11,"low_cue","low_stim",51.5569464981634,11.805792300589
"6476",40,4,6,"vicarious",12,"low_cue","med_stim",12.4259428654275,18.7257878452726
"6477",41,1,2,"vicarious",1,"high_cue","low_stim",NA,15.59796158466
"6478",41,1,2,"vicarious",2,"low_cue","med_stim",3.27048792318357,0.460197167978694
"6479",41,1,2,"vicarious",3,"high_cue","high_stim",49.8713910315241,11.626980982306
"6480",41,1,2,"vicarious",4,"low_cue","high_stim",0,32.2245330172405
"6481",41,1,2,"vicarious",5,"high_cue","low_stim",31.3201182226253,30.1735200296443
"6482",41,1,2,"vicarious",6,"high_cue","med_stim",58.4830600274053,38.8035865708957
"6483",41,1,2,"vicarious",7,"low_cue","high_stim",0,73.739795291688
"6484",41,1,2,"vicarious",8,"high_cue","med_stim",51.8164244701274,29.7735722206899
"6485",41,1,2,"vicarious",9,"low_cue","low_stim",4.36351139166193,1.15500036804478
"6486",41,1,2,"vicarious",10,"low_cue","low_stim",4.87927378300673,2.08677727557076
"6487",41,1,2,"vicarious",11,"low_cue","med_stim",3.4752327767301,0.920334966849057
"6488",41,1,5,"vicarious",1,"high_cue","high_stim",37.5126118028564,25.1278241807561
"6489",41,1,5,"vicarious",2,"low_cue","high_stim",13.5859912078889,63.0234960789303
"6490",41,1,5,"vicarious",3,"low_cue","high_stim",9.2726017772003,93.4473868518652
"6491",41,1,5,"vicarious",4,"high_cue","high_stim",64.3589941756947,64.9831065219
"6492",41,1,5,"vicarious",5,"low_cue","low_stim",5.52754015165617,3.2180612837942
"6493",41,1,5,"vicarious",6,"high_cue","low_stim",62.8188889145228,4.82076607809266
"6494",41,1,5,"vicarious",7,"low_cue","med_stim",NA,29.5454437848755
"6495",41,1,5,"vicarious",8,"high_cue","med_stim",30.8849453307286,20.9055693369155
"6496",41,1,5,"vicarious",9,"high_cue","med_stim",62.6076304481073,62.71363719005
"6497",41,1,5,"vicarious",10,"low_cue","med_stim",0.231030116895476,7.18234077150849
"6498",41,1,5,"vicarious",11,"high_cue","low_stim",62.393322146912,60.9453959009229
"6499",41,1,5,"vicarious",12,"low_cue","low_stim",0,28.5544155565034
"6500",41,3,3,"vicarious",1,"high_cue","high_stim",35.3503498949626,75.1137331509824
"6501",41,3,3,"vicarious",2,"low_cue","high_stim",33.8182457898033,45.8115006837119
"6502",41,3,3,"vicarious",3,"low_cue","high_stim",1.38591785081219,8.74616226255521
"6503",41,3,3,"vicarious",4,"high_cue","high_stim",13.0652215368473,31.0817298303779
"6504",41,3,3,"vicarious",5,"low_cue","low_stim",6.95295746817392,3.00066141346215
"6505",41,3,3,"vicarious",6,"high_cue","low_stim",33.5627437810924,1.17392954439263
"6506",41,3,3,"vicarious",7,"low_cue","med_stim",2.30906278902568,1.38591785081219
"6507",41,3,3,"vicarious",8,"high_cue","med_stim",34.269443300731,10.1813200065144
"6508",41,3,3,"vicarious",9,"high_cue","med_stim",38.2227224201955,18.2142986447466
"6509",41,3,3,"vicarious",10,"low_cue","med_stim",5.0694201326125,11.5806191822281
"6510",41,3,3,"vicarious",11,"high_cue","low_stim",29.6591092359951,8.4006825363179
"6511",41,3,3,"vicarious",12,"low_cue","low_stim",9.00850374202516,9.91494567847495
"6512",41,3,4,"vicarious",1,"low_cue","low_stim",9.9546069435557,27.1811110854772
"6513",41,3,4,"vicarious",2,"low_cue","med_stim",3.70628929721234,89.3069396972888
"6514",41,3,4,"vicarious",3,"high_cue","med_stim",34.9720912325752,3.23100990036821
"6515",41,3,4,"vicarious",4,"low_cue","high_stim",2.52949420483775,17.4788820695203
"6516",41,3,4,"vicarious",5,"high_cue","med_stim",43.0474909506004,52.8533133019782
"6517",41,3,4,"vicarious",6,"low_cue","high_stim",6.46745892779152,81.4805778425889
"6518",41,3,4,"vicarious",7,"high_cue","high_stim",35.3503498949626,59.9418745205133
"6519",41,3,4,"vicarious",8,"high_cue","high_stim",48.463243982717,73.0152674680114
"6520",41,3,4,"vicarious",9,"high_cue","low_stim",46.1360280396881,5.54977942321874
"6521",41,3,4,"vicarious",10,"high_cue","low_stim",28.0048573880436,6.44160009933503
"6522",41,3,4,"vicarious",11,"low_cue","med_stim",0,1.63657704161672
"6523",41,4,2,"vicarious",1,"low_cue","low_stim",25.1278241807561,11.6737103128848
"6524",41,4,2,"vicarious",2,"low_cue","med_stim",6.21337526527838,3.23100990036821
"6525",41,4,2,"vicarious",3,"high_cue","med_stim",24.8741539141276,10.2633428327706
"6526",41,4,2,"vicarious",4,"low_cue","high_stim",3.02501190756369,3.23100990036821
"6527",41,4,2,"vicarious",5,"high_cue","med_stim",31.2005146039806,32.4711922908485
"6528",41,4,2,"vicarious",6,"low_cue","high_stim",4.85961443097241,62.5092447902577
"6529",41,4,2,"vicarious",7,"low_cue","low_stim",3.90569913707213,9.04466653441065
"6530",41,4,2,"vicarious",8,"high_cue","high_stim",29.973948660236,93.4473868518652
"6531",41,4,2,"vicarious",9,"high_cue","high_stim",27.9862198298798,83.9909940425055
"6532",41,4,2,"vicarious",10,"high_cue","low_stim",51.7003113249664,0
"6533",41,4,2,"vicarious",11,"high_cue","low_stim",33.3710520057529,2.98863245522946
"6534",41,4,2,"vicarious",12,"low_cue","med_stim",2.12985320226545,60.9453959009229
"6535",41,4,4,"vicarious",1,"low_cue","low_stim",5.0694201326125,2.5396804503407
"6536",41,4,4,"vicarious",2,"low_cue","med_stim",NA,77.9694039034621
"6537",41,4,4,"vicarious",3,"high_cue","med_stim",41.3407184813392,77.9694039034621
"6538",41,4,4,"vicarious",4,"low_cue","high_stim",17.2567955279937,2.98863245522946
"6539",41,4,4,"vicarious",5,"high_cue","med_stim",22.5838525206564,9.34757780966493
"6540",41,4,4,"vicarious",6,"low_cue","high_stim",3.92139888767809,65.0803356301676
"6541",41,4,4,"vicarious",7,"low_cue","low_stim",6.46745892779152,11.4005902773395
"6542",41,4,4,"vicarious",8,"high_cue","high_stim",28.9860411726737,27.6943915931417
"6543",41,4,4,"vicarious",9,"high_cue","high_stim",29.1914568153687,99.1922430928458
"6544",41,4,4,"vicarious",10,"high_cue","low_stim",28.5187277886708,0
"6545",41,4,4,"vicarious",11,"high_cue","low_stim",31.2005146039806,7.38181842191988
"6546",41,4,4,"vicarious",12,"low_cue","med_stim",4.36351139166193,0
"6547",43,1,2,"vicarious",1,"high_cue","low_stim",NA,32.2245330172405
"6548",43,1,2,"vicarious",2,"low_cue","med_stim",6.15747233955365,22.7441121066263
"6549",43,1,2,"vicarious",3,"high_cue","low_stim",23.5179616736923,29.3704044102194
"6550",43,1,2,"vicarious",4,"low_cue","med_stim",11.49269351131,96.9810574068298
"6551",43,1,2,"vicarious",5,"high_cue","high_stim",67.0761340808234,108.217095197825
"6552",43,1,2,"vicarious",6,"low_cue","low_stim",24.1079709628473,4.28915332881902
"6553",43,1,2,"vicarious",7,"low_cue","high_stim",2.24086549921353,15.3762512488262
"6554",43,1,2,"vicarious",8,"low_cue","low_stim",22.2391074614801,20.0423167448936
"6555",43,1,2,"vicarious",9,"low_cue","high_stim",26.7768645541552,15.9777298588409
"6556",43,1,2,"vicarious",10,"high_cue","med_stim",52.8933442822489,58.362206569942
"6557",43,1,2,"vicarious",11,"high_cue","med_stim",36.3326128200445,10.1813200065144
"6558",43,1,5,"vicarious",1,"high_cue","high_stim",5.87396151619194,24.0573494500117
"6559",43,1,5,"vicarious",2,"low_cue","high_stim",17.1197155619472,152.090709716132
"6560",43,1,5,"vicarious",3,"high_cue","high_stim",36.008752722934,105.315451196918
"6561",43,1,5,"vicarious",4,"low_cue","med_stim",23.7748653160852,15.59796158466
"6562",43,1,5,"vicarious",5,"high_cue","low_stim",26.3582081063007,9.50024131533731
"6563",43,1,5,"vicarious",6,"high_cue","med_stim",29.8590161649231,1.15500036804478
"6564",43,1,5,"vicarious",7,"low_cue","high_stim",20.3638703501095,0
"6565",43,1,5,"vicarious",8,"high_cue","low_stim",27.8014587799341,8.42696902148067
"6566",43,1,5,"vicarious",9,"low_cue","low_stim",20.2590386552981,11.0801992243551
"6567",43,1,5,"vicarious",10,"high_cue","med_stim",19.8851651138554,2.52949420483775
"6568",43,1,5,"vicarious",11,"low_cue","med_stim",12.9773953378174,17.5490022290678
"6569",43,1,5,"vicarious",12,"low_cue","low_stim",6.00900595749452,37.8346912670841
"6570",43,3,1,"vicarious",1,"high_cue","med_stim",83.1182763693631,80.5376777919744
"6571",43,3,1,"vicarious",2,"low_cue","low_stim",49.319275027628,5.52754015165617
"6572",43,3,1,"vicarious",3,"high_cue","low_stim",91.8550852534947,0
"6573",43,3,1,"vicarious",4,"high_cue","high_stim",56.1187348093854,14.9465268242834
"6574",43,3,1,"vicarious",5,"high_cue","low_stim",39.8356950534817,26.1543357783129
"6575",43,3,1,"vicarious",6,"high_cue","med_stim",32.5279020507988,4.39870535499553
"6576",43,3,1,"vicarious",7,"low_cue","high_stim",16.077489683056,109.622256138651
"6577",43,3,1,"vicarious",8,"low_cue","med_stim",24.6148730721051,5.78239232236404
"6578",43,3,1,"vicarious",9,"high_cue","high_stim",59.5932682188993,22.1663458220825
"6579",43,3,1,"vicarious",10,"low_cue","med_stim",35.5376777919744,33.6900675259798
"6580",43,3,1,"vicarious",11,"low_cue","low_stim",2.60256220249981,2.0700306530411
"6581",43,3,1,"vicarious",12,"low_cue","high_stim",0,52.8981369028578
"6582",43,3,6,"vicarious",1,"low_cue","high_stim",18.2891583500028,11.7208114988095
"6583",43,3,6,"vicarious",2,"high_cue","med_stim",84.6369305799533,0.693060302711245
"6584",43,3,6,"vicarious",3,"low_cue","low_stim",37.4700732223124,17.7004277886672
"6585",43,3,6,"vicarious",4,"low_cue","low_stim",0,0.693060302711245
"6586",43,3,6,"vicarious",5,"high_cue","low_stim",23.9076604941725,31.7989128242944
"6587",43,3,6,"vicarious",6,"high_cue","med_stim",37.5126118028564,0
"6588",43,3,6,"vicarious",7,"high_cue","low_stim",82.6004053401129,14.0362434679265
"6589",43,3,6,"vicarious",8,"low_cue","high_stim",20.2018675465623,51.4126721367385
"6590",43,3,6,"vicarious",9,"low_cue","med_stim",43.036342465948,16.2410710374543
"6591",43,3,6,"vicarious",10,"low_cue","med_stim",22.2490236572124,29.5114985570903
"6592",43,3,6,"vicarious",11,"high_cue","high_stim",86.6335393365702,55.1590559958468
"6593",43,3,6,"vicarious",12,"high_cue","high_stim",72.2202475408066,0
"6594",43,4,3,"vicarious",1,"low_cue","high_stim",46.9525090493996,71.4188887912985
"6595",43,4,3,"vicarious",2,"high_cue","med_stim",97.3367738095461,0.931556598077485
"6596",43,4,3,"vicarious",3,"low_cue","low_stim",0,0
"6597",43,4,3,"vicarious",4,"low_cue","low_stim",0,1.16438804012388
"6598",43,4,3,"vicarious",5,"high_cue","low_stim",23.9143614936562,9.53846273398613
"6599",43,4,3,"vicarious",6,"high_cue","med_stim",1.61030060249899,7.64040676102675
"6600",43,4,3,"vicarious",7,"high_cue","low_stim",3.48932490579639,35.2175929681927
"6601",43,4,3,"vicarious",8,"low_cue","high_stim",4.95952393443951,65.5366031505933
"6602",43,4,3,"vicarious",9,"low_cue","med_stim",2.78141366927516,37.8954245276884
"6603",43,4,3,"vicarious",10,"low_cue","med_stim",1.38035407344445,4.36351139166193
"6604",43,4,3,"vicarious",11,"high_cue","high_stim",34.4817929781716,33.2449372403005
"6605",43,4,3,"vicarious",12,"high_cue","high_stim",33.9472859080303,59.6277136423551
"6606",43,4,4,"vicarious",1,"low_cue","high_stim",10.7068412796397,6.44160009933503
"6607",43,4,4,"vicarious",2,"high_cue","med_stim",74.277419896162,14.3700015151793
"6608",43,4,4,"vicarious",3,"low_cue","low_stim",35.5376777919744,15.7856200197316
"6609",43,4,4,"vicarious",4,"high_cue","low_stim",31.0032981265641,38.2996886750336
"6610",43,4,4,"vicarious",5,"low_cue","med_stim",15.4058400602389,51.8164244701274
"6611",43,4,4,"vicarious",6,"high_cue","high_stim",28.0573892340909,49.2484545293613
"6612",43,4,4,"vicarious",7,"low_cue","low_stim",2.80408299512228,42.7093899573615
"6613",43,4,4,"vicarious",8,"low_cue","high_stim",2.5396804503407,42.7542574341049
"6614",43,4,4,"vicarious",9,"high_cue","high_stim",37.2751660736833,50.0070864271059
"6615",43,4,4,"vicarious",10,"high_cue","med_stim",52.9921513056854,0
"6616",43,4,4,"vicarious",11,"high_cue","low_stim",36.4938848027772,44.8258492307934
"6617",43,4,4,"vicarious",12,"low_cue","med_stim",18.9564824765179,13.4243700550323
"6618",44,1,1,"vicarious",1,"high_cue","high_stim",51.0863513455828,43.5227858085068
"6619",44,1,1,"vicarious",2,"low_cue","low_stim",4.41651566822763,0.690277197865079
"6620",44,1,1,"vicarious",3,"high_cue","low_stim",46.836844430061,5.75633826112338
"6621",44,1,1,"vicarious",4,"high_cue","med_stim",43.3727166776064,6.49352531253926
"6622",44,1,1,"vicarious",5,"low_cue","low_stim",4.61064931866061,0.693060302711245
"6623",44,1,1,"vicarious",6,"low_cue","high_stim",1.15036306132966,1.62333252509047
"6624",44,1,1,"vicarious",7,"low_cue","med_stim",3.23100990036821,8.62260408791931
"6625",44,1,1,"vicarious",8,"low_cue","med_stim",4.59221201091977,1.8476102659946
"6626",44,1,1,"vicarious",9,"low_cue","high_stim",1.84019525639278,3.67660188678891
"6627",44,1,1,"vicarious",10,"high_cue","low_stim",34.0097951196552,2.77021579720019
"6628",44,1,1,"vicarious",11,"high_cue","med_stim",35.4839797950318,32.2756443145776
"6629",44,1,1,"vicarious",12,"high_cue","high_stim",45.3292824638467,2.98863245522946
"6630",44,1,5,"vicarious",1,"low_cue","med_stim",19.0180918370199,4.59221201091977
"6631",44,1,5,"vicarious",2,"low_cue","high_stim",3.24406302962854,24.290962408351
"6632",44,1,5,"vicarious",3,"high_cue","low_stim",55.9283901926058,5.77948582515591
"6633",44,1,5,"vicarious",4,"high_cue","med_stim",57.4582464400049,6.89742755775175
"6634",44,1,5,"vicarious",5,"high_cue","high_stim",57.0148785275705,19.8851651138554
"6635",44,1,5,"vicarious",6,"low_cue","high_stim",5.75633826112338,10.4494281577692
"6636",44,1,5,"vicarious",7,"low_cue","low_stim",4.61064931866061,3.67660188678891
"6637",44,1,5,"vicarious",8,"high_cue","high_stim",54.2461127455633,56.9472341045995
"6638",44,1,5,"vicarious",9,"low_cue","med_stim",12.0305960965379,4.59221201091977
"6639",44,1,5,"vicarious",10,"low_cue","low_stim",25.4336837463955,4.59221201091977
"6640",44,1,5,"vicarious",11,"high_cue","med_stim",79.5085229876684,5.04916646758286
"6641",44,3,2,"vicarious",1,"high_cue","med_stim",69.3903070624679,5.98495231511541
"6642",44,3,2,"vicarious",2,"high_cue","high_stim",77.5209281980724,21.1198561534248
"6643",44,3,2,"vicarious",3,"low_cue","high_stim",10.4077113124901,13.2010871757056
"6644",44,3,2,"vicarious",4,"high_cue","low_stim",58.2870639987857,3.2180612837942
"6645",44,3,2,"vicarious",5,"high_cue","med_stim",51.8817236306369,6.21337526527838
"6646",44,3,2,"vicarious",6,"low_cue","low_stim",1.84019525639278,2.5396804503407
"6647",44,3,2,"vicarious",7,"low_cue","med_stim",3.00066141346215,5.29856506989994
"6648",44,3,2,"vicarious",8,"low_cue","med_stim",5.54977942321874,21.6308868365179
"6649",44,3,2,"vicarious",9,"high_cue","high_stim",55.6697828044967,4.59221201091977
"6650",44,3,2,"vicarious",10,"low_cue","low_stim",22.9565823245116,16.260204708312
"6651",44,3,2,"vicarious",11,"high_cue","low_stim",51.0175030328457,7.41149285917887
"6652",44,3,2,"vicarious",12,"low_cue","high_stim",2.29979942179199,9.50024131533731
"6653",44,3,4,"vicarious",1,"high_cue","med_stim",84.9508335324171,14.203937953514
"6654",44,3,4,"vicarious",2,"high_cue","high_stim",77.1957339347132,14.1476053870017
"6655",44,3,4,"vicarious",3,"low_cue","high_stim",9.9546069435557,30.289719634089
"6656",44,3,4,"vicarious",4,"high_cue","low_stim",62.1985412200659,2.75910765862027
"6657",44,3,4,"vicarious",5,"high_cue","med_stim",70.7642728577428,0.462052721430765
"6658",44,3,4,"vicarious",6,"low_cue","low_stim",20.4751571140097,12.3247274341374
"6659",44,3,4,"vicarious",7,"low_cue","med_stim",21.9295877501754,4.13467137373642
"6660",44,3,4,"vicarious",8,"low_cue","med_stim",3.46125387795416,3.23100990036821
"6661",44,3,4,"vicarious",9,"high_cue","high_stim",57.4582464400049,43.8509550526738
"6662",44,3,4,"vicarious",10,"low_cue","low_stim",23.5899901707433,3.46125387795416
"6663",44,3,4,"vicarious",11,"high_cue","low_stim",64.8721758192439,7.83761367789845
"6664",44,3,4,"vicarious",12,"low_cue","high_stim",20.1794586645109,43.8639719603119
"6665",44,4,3,"vicarious",1,"high_cue","low_stim",85.1792339219074,5.98495231511541
"6666",44,4,3,"vicarious",2,"low_cue","med_stim",41.9151876695024,3.90569913707213
"6667",44,4,3,"vicarious",3,"high_cue","low_stim",60.4545562151245,4.36351139166193
"6668",44,4,3,"vicarious",4,"low_cue","med_stim",5.04916646758286,3.4473868518652
"6669",44,4,3,"vicarious",5,"high_cue","high_stim",87.6434786542107,32.7908802415038
"6670",44,4,3,"vicarious",6,"low_cue","low_stim",16.8316687582415,7.70228426626623
"6671",44,4,3,"vicarious",7,"low_cue","high_stim",6.46745892779152,29.7448812969422
